EXC,Sell,2010-07-01 00:00:00,0.9198423127463864
CMS,Sell,2010-07-01 00:00:00,3.6103542234332426
ALXN,Sell,2010-07-01 00:00:00,1.69218372280419
CL,Sell,2010-07-01 00:00:00,1.3191273465246067
NEE,Sell,2010-07-01 00:00:00,1.9607843137254901
PNW,Sell,2010-07-01 00:00:00,1.990599944705557
JNJ,Sell,2010-07-01 00:00:00,0.4740138818351109
BLL,Sell,2010-07-01 00:00:00,8.812260536398467
AEE,Sell,2010-07-01 00:00:00,0.1695633743111488
MMM,Sell,2010-07-01 00:00:00,0.38192234245703377
HRL,Sell,2010-07-01 00:00:00,5.160662122687439
